Sequence+H1A1:H1,Source,Feature,Start,End,Score,Strand,Frame,Attributes,,,,,,,,
Contig_4_127.894,.,gene,2006,2185,.,-,.,ID=gene-pgaptmp_000543;Name=rpmI;gbkey=Gene;gene=rpmI;gene_biotype=protein_coding;locus_tag=pgaptmp_000543,,,,,,,,
Contig_4_127.894,Protein Homology,CDS,2006,2185,.,-,0,ID=cds-pgaptmp_000543;Parent=gene-pgaptmp_000543;Name=extdb:pgaptmp_000543;Ontology_term=GO:0006412,GO:0003735,GO:0000315,GO:0022625;gbkey=CDS;gene=rpmI;go_component=organellar large ribosomal subunit|0000315||IEA,cytosolic large ribosomal subunit|0022625||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009885738.1;locus_tag=pgaptmp_000543;product=50S ribosomal protein L35;protein_id=extdb:pgaptmp_000543;transl_table=4,,,,
Contig_4_127.894,.,gene,2191,2742,.,-,.,ID=gene-pgaptmp_000544;Name=infC;gbkey=Gene;gene=infC;gene_biotype=protein_coding;locus_tag=pgaptmp_000544,,,,,,,,
Contig_4_127.894,Protein Homology,CDS,2191,2742,.,-,0,ID=cds-pgaptmp_000544;Parent=gene-pgaptmp_000544;Name=extdb:pgaptmp_000544;Ontology_term=GO:0006413,GO:0003743;gbkey=CDS;gene=infC;go_function=translation initiation factor activity|0003743||IEA;go_process=translational initiation|0006413||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014894620.1;locus_tag=pgaptmp_000544;product=translation initiation factor IF-3;protein_id=extdb:pgaptmp_000544;transl_table=4,,,,,,,
Contig_4_127.894,.,gene,2886,4688,.,-,.,ID=gene-pgaptmp_000545;Name=pgaptmp_000545;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000545,,,,,,,,
Contig_4_127.894,Protein Homology,CDS,2886,4688,.,-,0,ID=cds-pgaptmp_000545;Parent=gene-pgaptmp_000545;Name=extdb:pgaptmp_000545;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874471.1;locus_tag=pgaptmp_000545;product=choline/carnitine O-acyltransferase;protein_id=extdb:pgaptmp_000545;transl_table=4,,,,,,,,
Contig_4_127.894,.,gene,4678,5916,.,-,.,ID=gene-pgaptmp_000546;Name=pgaptmp_000546;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000546,,,,,,,,
Contig_4_127.894,Protein Homology,CDS,4678,5916,.,-,0,ID=cds-pgaptmp_000546;Parent=gene-pgaptmp_000546;Name=extdb:pgaptmp_000546;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017532884.1;locus_tag=pgaptmp_000546;product=hypothetical protein;protein_id=extdb:pgaptmp_000546;transl_table=4,,,,,,,,
Contig_4_127.894,.,gene,5898,6290,.,-,.,ID=gene-pgaptmp_000547;Name=pgaptmp_000547;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000547,,,,,,,,
Contig_4_127.894,Protein Homology,CDS,5898,6290,.,-,0,ID=cds-pgaptmp_000547;Parent=gene-pgaptmp_000547;Name=extdb:pgaptmp_000547;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874469.1;locus_tag=pgaptmp_000547;product=hypothetical protein;protein_id=extdb:pgaptmp_000547;transl_table=4,,,,,,,,
Contig_4_127.894,.,gene,6597,8432,.,-,.,ID=gene-pgaptmp_000548;Name=pgaptmp_000548;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000548,,,,,,,,
Contig_4_127.894,Protein Homology,CDS,6597,8432,.,-,0,ID=cds-pgaptmp_000548;Parent=gene-pgaptmp_000548;Name=extdb:pgaptmp_000548;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF019291.2;locus_tag=pgaptmp_000548;product=class I SAM-dependent methyltransferase;protein_id=extdb:pgaptmp_000548;transl_table=4,,,,,,,,
Contig_4_127.894,.,gene,8449,9030,.,-,.,ID=gene-pgaptmp_000549;Name=pgaptmp_000549;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000549,,,,,,,,
Contig_4_127.894,Protein Homology,CDS,8449,9030,.,-,0,ID=cds-pgaptmp_000549;Parent=gene-pgaptmp_000549;Name=extdb:pgaptmp_000549;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017532749.1;locus_tag=pgaptmp_000549;product=hypothetical protein;protein_id=extdb:pgaptmp_000549;transl_table=4,,,,,,,,
Contig_4_127.894,.,pseudogene,11021,11512,.,-,.,ID=gene-pgaptmp_000550;Name=pgaptmp_000550;gbkey=Gene;gene_biotype=pseudogene;locus_tag=pgaptmp_000550;pseudo=true,,,,,,,,
Contig_4_127.894,Protein Homology,CDS,11021,11512,.,-,0,ID=cds-pgaptmp_000550;Parent=gene-pgaptmp_000550;Note=incomplete%3B partial in the middle of a contig%3B missing C-terminus;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874466.1;locus_tag=pgaptmp_000550;product=hypothetical protein;pseudo=true;transl_table=4,,,,,,,,
Contig_4_127.894,.,gene,11530,11868,.,-,.,ID=gene-pgaptmp_000551;Name=pgaptmp_000551;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000551,,,,,,,,
Contig_4_127.894,GeneMarkS-2+,CDS,11530,11868,.,-,0,ID=cds-pgaptmp_000551;Parent=gene-pgaptmp_000551;Name=extdb:pgaptmp_000551;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=pgaptmp_000551;product=hypothetical protein;protein_id=extdb:pgaptmp_000551;transl_table=4,,,,,,,,
Contig_4_127.894,.,gene,12213,12595,.,-,.,ID=gene-pgaptmp_000552;Name=pgaptmp_000552;end_range=12595,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000552;partial=true,,,,,,,
Contig_4_127.894,Protein Homology,CDS,12213,12595,.,-,2,ID=cds-pgaptmp_000552;Parent=gene-pgaptmp_000552;Name=extdb:pgaptmp_000552;end_range=12595,.;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874465.1;locus_tag=pgaptmp_000552;partial=true;product=Eco57I restriction-modification methylase domain-containing protein;protein_id=extdb:pgaptmp_000552;transl_table=4,,,,,,,
Contig_5_251.371,Local,region,1,1884,.,+,.,ID=Contig_5_251.371:1..1884;Dbxref=taxon:2104;Name=ANONYMOUS;gbkey=Src;genome=chromosome;mol_type=genomic DNA;strain=Mympn_M547,,,,,,,,
Contig_5_251.371,.,gene,1,739,.,+,.,ID=gene-pgaptmp_000687;Name=pgaptmp_000687;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000687;partial=true;start_range=.,1,,,,,,,
Contig_5_251.371,Protein Homology,CDS,1,739,.,+,1,ID=cds-pgaptmp_000687;Parent=gene-pgaptmp_000687;Name=extdb:pgaptmp_000687;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874725.1;locus_tag=pgaptmp_000687;partial=true;product=MPN647 family lipoprotein;protein_id=extdb:pgaptmp_000687;start_range=.,1;transl_table=4,,,,,,,
Contig_5_251.371,.,gene,807,1187,.,-,.,ID=gene-pgaptmp_000688;Name=pgaptmp_000688;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000688,,,,,,,,
Contig_5_251.371,Protein Homology,CDS,807,1187,.,-,0,ID=cds-pgaptmp_000688;Parent=gene-pgaptmp_000688;Name=extdb:pgaptmp_000688;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874860.1;locus_tag=pgaptmp_000688;product=DUF16 domain-containing protein;protein_id=extdb:pgaptmp_000688;transl_table=4,,,,,,,,
Contig_5_251.371,.,pseudogene,1650,1884,.,-,.,ID=gene-pgaptmp_000689;Name=pgaptmp_000689;gbkey=Gene;gene_biotype=pseudogene;locus_tag=pgaptmp_000689;pseudo=true,,,,,,,,
Contig_5_251.371,Protein Homology,CDS,1650,1884,.,-,1,ID=cds-pgaptmp_000689;Parent=gene-pgaptmp_000689;Note=incomplete%3B partial in the middle of a contig%3B missing N-terminus and C-terminus;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874499.1;locus_tag=pgaptmp_000689;product=MgpC family cytadherence protein;pseudo=true;transl_table=4,,,,,,,,
Contig_6_147.946,Local,region,1,37318,.,+,.,ID=Contig_6_147.946:1..37318;Dbxref=taxon:2104;Name=ANONYMOUS;gbkey=Src;genome=chromosome;mol_type=genomic DNA;strain=Mympn_M547,,,,,,,,
Contig_6_147.946,.,gene,1,1469,.,+,.,ID=gene-pgaptmp_000731;Name=pgaptmp_000731;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000731;partial=true;start_range=.,1,,,,,,,
Contig_6_147.946,Protein Homology,CDS,1,1469,.,+,2,ID=cds-pgaptmp_000731;Parent=gene-pgaptmp_000731;Name=extdb:pgaptmp_000731;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874360.1;locus_tag=pgaptmp_000731;partial=true;product=toprim domain-containing protein;protein_id=extdb:pgaptmp_000731;start_range=.,1;transl_table=4,,,,,,,
Contig_6_147.946,.,gene,1469,3988,.,+,.,ID=gene-pgaptmp_000732;Name=gyrA;gbkey=Gene;gene=gyrA;gene_biotype=protein_coding;locus_tag=pgaptmp_000732,,,,,,,,
Contig_6_147.946,Protein Homology,CDS,1469,3988,.,+,0,ID=cds-pgaptmp_000732;Parent=gene-pgaptmp_000732;Name=extdb:pgaptmp_000732;Ontology_term=GO:0006265,GO:0003916,GO:0003918,GO:0009330;gbkey=CDS;gene=gyrA;go_component=DNA topoisomerase type II (double strand cut%2C ATP-hydrolyzing) complex|0009330||IEA;go_function=DNA topoisomerase activity|0003916||IEA,DNA topoisomerase type II (double strand cut%2C ATP-hydrolyzing) activity|0003918||IEA;go_process=DNA topological change|0006265||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874361.1;locus_tag=pgaptmp_000732;product=DNA topoisomerase (ATP-hydrolyzing) subunit A;protein_id=extdb:pgaptmp_000732;transl_table=4,,,,
Contig_6_147.946,.,gene,3960,5222,.,+,.,ID=gene-pgaptmp_000733;Name=serS;gbkey=Gene;gene=serS;gene_biotype=protein_coding;locus_tag=pgaptmp_000733,,,,,,,,
Contig_6_147.946,Protein Homology,CDS,3960,5222,.,+,0,ID=cds-pgaptmp_000733;Parent=gene-pgaptmp_000733;Name=extdb:pgaptmp_000733;Ontology_term=GO:0006434,GO:0004828,GO:0005737;gbkey=CDS;gene=serS;go_component=cytoplasm|0005737||IEA;go_function=serine-tRNA ligase activity|0004828||IEA;go_process=seryl-tRNA aminoacylation|0006434||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874362.1;locus_tag=pgaptmp_000733;product=serine--tRNA ligase;protein_id=extdb:pgaptmp_000733;transl_table=4,,,,,,
Contig_6_147.946,.,gene,5227,5859,.,+,.,ID=gene-pgaptmp_000734;Name=tmk;gbkey=Gene;gene=tmk;gene_biotype=protein_coding;locus_tag=pgaptmp_000734,,,,,,,,
Contig_6_147.946,Protein Homology,CDS,5227,5859,.,+,0,ID=cds-pgaptmp_000734;Parent=gene-pgaptmp_000734;Name=extdb:pgaptmp_000734;Ontology_term=GO:0015949,GO:0004798;gbkey=CDS;gene=tmk;go_function=thymidylate kinase activity|0004798||IEA;go_process=nucleobase-containing small molecule interconversion|0015949||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874363.1;locus_tag=pgaptmp_000734;product=dTMP kinase;protein_id=extdb:pgaptmp_000734;transl_table=4,,,,,,,
Contig_6_147.946,.,gene,5832,6593,.,+,.,ID=gene-pgaptmp_000735;Name=pgaptmp_000735;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000735,,,,,,,,
Contig_6_147.946,Protein Homology,CDS,5832,6593,.,+,0,ID=cds-pgaptmp_000735;Parent=gene-pgaptmp_000735;Name=extdb:pgaptmp_000735;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874364.1;locus_tag=pgaptmp_000735;product=DNA polymerase III subunit delta';protein_id=extdb:pgaptmp_000735;transl_table=4,,,,,,,,
Contig_6_147.946,.,gene,6595,7923,.,+,.,ID=gene-pgaptmp_000736;Name=mnmE;gbkey=Gene;gene=mnmE;gene_biotype=protein_coding;locus_tag=pgaptmp_000736,,,,,,,,
Contig_6_147.946,Protein Homology,CDS,6595,7923,.,+,0,ID=cds-pgaptmp_000736;Parent=gene-pgaptmp_000736;Name=extdb:pgaptmp_000736;Ontology_term=GO:0006400,GO:0003924,GO:0005525;gbkey=CDS;gene=mnmE;go_function=GTPase activity|0003924||IEA,GTP binding|0005525||IEA;go_process=tRNA modification|0006400||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874365.1;locus_tag=pgaptmp_000736;product=tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE;protein_id=extdb:pgaptmp_000736;transl_table=4,,,,,
Contig_6_147.946,.,gene,7923,8708,.,+,.,ID=gene-pgaptmp_000737;Name=pgaptmp_000737;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000737,,,,,,,,
Contig_6_147.946,Protein Homology,CDS,7923,8708,.,+,0,ID=cds-pgaptmp_000737;Parent=gene-pgaptmp_000737;Name=extdb:pgaptmp_000737;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874366.1;locus_tag=pgaptmp_000737;product=TatD family hydrolase;protein_id=extdb:pgaptmp_000737;transl_table=4,,,,,,,,
Contig_6_147.946,.,gene,8905,9300,.,+,.,ID=gene-pgaptmp_000738;Name=pgaptmp_000738;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000738,,,,,,,,
Contig_6_147.946,Protein Homology,CDS,8905,9300,.,+,0,ID=cds-pgaptmp_000738;Parent=gene-pgaptmp_000738;Name=extdb:pgaptmp_000738;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874367.1;locus_tag=pgaptmp_000738;product=DUF16 domain-containing protein;protein_id=extdb:pgaptmp_000738;transl_table=4,,,,,,,,
Contig_6_147.946,.,pseudogene,9486,10180,.,-,.,ID=gene-pgaptmp_000739;Name=pgaptmp_000739;gbkey=Gene;gene_biotype=pseudogene;locus_tag=pgaptmp_000739;pseudo=true,,,,,,,,
Contig_6_147.946,Protein Homology,CDS,9486,10180,.,-,0,ID=cds-pgaptmp_000739;Parent=gene-pgaptmp_000739;Note=frameshifted;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874368.1;locus_tag=pgaptmp_000739;product=MPN647 family lipoprotein;pseudo=true;transl_table=4,,,,,,,,
Contig_6_147.946,.,gene,10205,10912,.,-,.,ID=gene-pgaptmp_000740;Name=pgaptmp_000740;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000740,,,,,,,,
Contig_6_147.946,Protein Homology,CDS,10205,10912,.,-,0,ID=cds-pgaptmp_000740;Parent=gene-pgaptmp_000740;Name=extdb:pgaptmp_000740;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874369.1;locus_tag=pgaptmp_000740;product=MPN647 family lipoprotein;protein_id=extdb:pgaptmp_000740;transl_table=4,,,,,,,,
Contig_6_147.946,.,gene,11639,12412,.,+,.,ID=gene-pgaptmp_000741;Name=pgaptmp_000741;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000741,,,,,,,,
Contig_6_147.946,Protein Homology,CDS,11639,12412,.,+,0,ID=cds-pgaptmp_000741;Parent=gene-pgaptmp_000741;Name=extdb:pgaptmp_000741;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874461.1;locus_tag=pgaptmp_000741;product=DUF16 domain-containing protein;protein_id=extdb:pgaptmp_000741;transl_table=4,,,,,,,,
Contig_6_147.946,.,gene,12514,13152,.,+,.,ID=gene-pgaptmp_000742;Name=pgaptmp_000742;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000742,,,,,,,,
Contig_6_147.946,Protein Homology,CDS,12514,13152,.,+,0,ID=cds-pgaptmp_000742;Parent=gene-pgaptmp_000742;Name=extdb:pgaptmp_000742;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874371.1;locus_tag=pgaptmp_000742;product=DNA primase-like protein;protein_id=extdb:pgaptmp_000742;transl_table=4,,,,,,,,
Contig_6_147.946,.,gene,13129,13986,.,-,.,ID=gene-pgaptmp_000743;Name=pgaptmp_000743;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000743,,,,,,,,
Contig_6_147.946,Protein Homology,CDS,13129,13986,.,-,0,ID=cds-pgaptmp_000743;Parent=gene-pgaptmp_000743;Name=extdb:pgaptmp_000743;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325284.1;locus_tag=pgaptmp_000743;product=RimK family alpha-L-glutamate ligase;protein_id=extdb:pgaptmp_000743;transl_table=4,,,,,,,,
Contig_6_147.946,.,gene,13986,14852,.,-,.,ID=gene-pgaptmp_000744;Name=pgaptmp_000744;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000744,,,,,,,,
Contig_6_147.946,Protein Homology,CDS,13986,14852,.,-,0,ID=cds-pgaptmp_000744;Parent=gene-pgaptmp_000744;Name=extdb:pgaptmp_000744;Ontology_term=GO:0016881;gbkey=CDS;go_function=acid-amino acid ligase activity|0016881||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874373.1;locus_tag=pgaptmp_000744;product=RimK family alpha-L-glutamate ligase;protein_id=extdb:pgaptmp_000744;transl_table=4,,,,,,,,
Contig_6_147.946,.,gene,14827,15636,.,-,.,ID=gene-pgaptmp_000745;Name=pgaptmp_000745;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000745,,,,,,,,
Contig_6_147.946,Protein Homology,CDS,14827,15636,.,-,0,ID=cds-pgaptmp_000745;Parent=gene-pgaptmp_000745;Name=extdb:pgaptmp_000745;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325285.1;locus_tag=pgaptmp_000745;product=bifunctional 5%2C10-methylenetetrahydrofolate dehydrogenase/5%2C10-methenyltetrahydrofolate cyclohydrolase;protein_id=extdb:pgaptmp_000745;transl_table=4,,,,,,,,
Contig_6_147.946,.,gene,15721,15796,.,-,.,ID=gene-pgaptmp_000746;Name=pgaptmp_000746;gbkey=Gene;gene_biotype=tRNA;locus_tag=pgaptmp_000746,,,,,,,,
Contig_6_147.946,tRNAscan-SE,tRNA,15721,15796,.,-,.,ID=rna-pgaptmp_000746;Parent=gene-pgaptmp_000746;anticodon=(pos:complement(15761..15763));gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.7;locus_tag=pgaptmp_000746;product=tRNA-Ala,,,,,,,,
Contig_6_147.946,tRNAscan-SE,exon,15721,15796,.,-,.,ID=exon-pgaptmp_000746-1;Parent=rna-pgaptmp_000746;anticodon=(pos:complement(15761..15763));gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.7;locus_tag=pgaptmp_000746;product=tRNA-Ala,,,,,,,,
Contig_6_147.946,.,gene,15802,15878,.,-,.,ID=gene-pgaptmp_000747;Name=pgaptmp_000747;gbkey=Gene;gene_biotype=tRNA;locus_tag=pgaptmp_000747,,,,,,,,
Contig_6_147.946,tRNAscan-SE,tRNA,15802,15878,.,-,.,ID=rna-pgaptmp_000747;Parent=gene-pgaptmp_000747;anticodon=(pos:complement(15842..15844));gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.7;locus_tag=pgaptmp_000747;product=tRNA-Ile,,,,,,,,
Contig_6_147.946,tRNAscan-SE,exon,15802,15878,.,-,.,ID=exon-pgaptmp_000747-1;Parent=rna-pgaptmp_000747;anticodon=(pos:complement(15842..15844));gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.7;locus_tag=pgaptmp_000747;product=tRNA-Ile,,,,,,,,
Contig_6_147.946,.,gene,15972,17843,.,+,.,ID=gene-pgaptmp_000748;Name=pgaptmp_000748;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000748,,,,,,,,
Contig_6_147.946,Protein Homology,CDS,15972,17843,.,+,0,ID=cds-pgaptmp_000748;Parent=gene-pgaptmp_000748;Name=extdb:pgaptmp_000748;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325286.1;locus_tag=pgaptmp_000748;product=ABC transporter ATP-binding protein/permease;protein_id=extdb:pgaptmp_000748;transl_table=4,,,,,,,,
Contig_6_147.946,.,gene,17785,19659,.,+,.,ID=gene-pgaptmp_000749;Name=pgaptmp_000749;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000749,,,,,,,,
Contig_6_147.946,Protein Homology,CDS,17785,19659,.,+,0,ID=cds-pgaptmp_000749;Parent=gene-pgaptmp_000749;Name=extdb:pgaptmp_000749;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325287.1;locus_tag=pgaptmp_000749;product=ABC transporter ATP-binding protein/permease;protein_id=extdb:pgaptmp_000749;transl_table=4,,,,,,,,
Contig_6_147.946,.,gene,19669,22761,.,+,.,ID=gene-pgaptmp_000750;Name=pgaptmp_000750;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000750,,,,,,,,
Contig_6_147.946,Protein Homology,CDS,19669,22761,.,+,0,ID=cds-pgaptmp_000750;Parent=gene-pgaptmp_000750;Name=extdb:pgaptmp_000750;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874377.1;locus_tag=pgaptmp_000750;product=DEAD/DEAH box helicase;protein_id=extdb:pgaptmp_000750;transl_table=4,,,,,,,,
Contig_6_147.946,.,gene,22807,23979,.,+,.,ID=gene-pgaptmp_000751;Name=pgaptmp_000751;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000751,,,,,,,,
Contig_6_147.946,Protein Homology,CDS,22807,23979,.,+,0,ID=cds-pgaptmp_000751;Parent=gene-pgaptmp_000751;Name=extdb:pgaptmp_000751;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325289.1;locus_tag=pgaptmp_000751;product=J domain-containing protein;protein_id=extdb:pgaptmp_000751;transl_table=4,,,,,,,,
Contig_6_147.946,.,gene,23963,24892,.,+,.,ID=gene-pgaptmp_000752;Name=pip;gbkey=Gene;gene=pip;gene_biotype=protein_coding;locus_tag=pgaptmp_000752,,,,,,,,
Contig_6_147.946,Protein Homology,CDS,23963,24892,.,+,0,ID=cds-pgaptmp_000752;Parent=gene-pgaptmp_000752;Name=extdb:pgaptmp_000752;Ontology_term=GO:0030163,GO:0004177;gbkey=CDS;gene=pip;go_function=aminopeptidase activity|0004177||IEA;go_process=protein catabolic process|0030163||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874379.1;locus_tag=pgaptmp_000752;product=prolyl aminopeptidase;protein_id=extdb:pgaptmp_000752;transl_table=4,,,,,,,
Contig_6_147.946,.,gene,24892,26430,.,+,.,ID=gene-pgaptmp_000753;Name=metG;gbkey=Gene;gene=metG;gene_biotype=protein_coding;locus_tag=pgaptmp_000753,,,,,,,,
Contig_6_147.946,Protein Homology,CDS,24892,26430,.,+,0,ID=cds-pgaptmp_000753;Parent=gene-pgaptmp_000753;Name=extdb:pgaptmp_000753;Ontology_term=GO:0006431,GO:0004825,GO:0005737;gbkey=CDS;gene=metG;go_component=cytoplasm|0005737||IEA;go_function=methionine-tRNA ligase activity|0004825||IEA;go_process=methionyl-tRNA aminoacylation|0006431||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874380.1;locus_tag=pgaptmp_000753;product=methionine--tRNA ligase;protein_id=extdb:pgaptmp_000753;transl_table=4,,,,,,
Contig_6_147.946,.,gene,26457,26891,.,+,.,ID=gene-pgaptmp_000754;Name=rpoE;gbkey=Gene;gene=rpoE;gene_biotype=protein_coding;locus_tag=pgaptmp_000754,,,,,,,,
Contig_6_147.946,Protein Homology,CDS,26457,26891,.,+,0,ID=cds-pgaptmp_000754;Parent=gene-pgaptmp_000754;Name=extdb:pgaptmp_000754;Ontology_term=GO:0006351,GO:0003899;gbkey=CDS;gene=rpoE;go_function=DNA-directed 5'-3' RNA polymerase activity|0003899||IEA;go_process=transcription%2C DNA-templated|0006351||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009885918.1;locus_tag=pgaptmp_000754;product=DNA-directed RNA polymerase subunit delta;protein_id=extdb:pgaptmp_000754;transl_table=4,,,,,,,
Contig_6_147.946,.,gene,26891,27757,.,+,.,ID=gene-pgaptmp_000755;Name=fba;gbkey=Gene;gene=fba;gene_biotype=protein_coding;locus_tag=pgaptmp_000755,,,,,,,,
Contig_6_147.946,Protein Homology,CDS,26891,27757,.,+,0,ID=cds-pgaptmp_000755;Parent=gene-pgaptmp_000755;Name=extdb:pgaptmp_000755;Ontology_term=GO:0006096,GO:0004332;gbkey=CDS;gene=fba;go_function=fructose-bisphosphate aldolase activity|0004332||IEA;go_process=glycolytic process|0006096||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874382.1;locus_tag=pgaptmp_000755;product=class II fructose-1%2C6-bisphosphate aldolase;protein_id=extdb:pgaptmp_000755;transl_table=4,,,,,,,
Contig_6_147.946,.,gene,27758,28858,.,+,.,ID=gene-pgaptmp_000756;Name=ychF;gbkey=Gene;gene=ychF;gene_biotype=protein_coding;locus_tag=pgaptmp_000756,,,,,,,,
Contig_6_147.946,Protein Homology,CDS,27758,28858,.,+,0,ID=cds-pgaptmp_000756;Parent=gene-pgaptmp_000756;Name=extdb:pgaptmp_000756;Ontology_term=GO:0005525;gbkey=CDS;gene=ychF;go_function=GTP binding|0005525||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014886258.1;locus_tag=pgaptmp_000756;product=redox-regulated ATPase YchF;protein_id=extdb:pgaptmp_000756;transl_table=4,,,,,,,,
Contig_6_147.946,.,gene,28848,29672,.,-,.,ID=gene-pgaptmp_000757;Name=pgaptmp_000757;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000757,,,,,,,,
