Sequence+H1A1:H1,Source,Feature,Start,End,Score,Strand,Frame,Attributes,,,,,,,,
Contig_2_118.074,Protein Homology,CDS,51942,54644,.,+,0,ID=cds-pgaptmp_000305;Parent=gene-pgaptmp_000305;Name=extdb:pgaptmp_000305;Ontology_term=GO:0006419,GO:0004813,GO:0005737;gbkey=CDS;gene=alaS;go_component=cytoplasm|0005737||IEA;go_function=alanine-tRNA ligase activity|0004813||IEA;go_process=alanyl-tRNA aminoacylation|0006419||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325524.1;locus_tag=pgaptmp_000305;product=alanine--tRNA ligase;protein_id=extdb:pgaptmp_000305;transl_table=4,,,,,,
Contig_2_118.074,.,gene,54644,55066,.,+,.,ID=gene-pgaptmp_000306;Name=ruvX;gbkey=Gene;gene=ruvX;gene_biotype=protein_coding;locus_tag=pgaptmp_000306,,,,,,,,
Contig_2_118.074,Protein Homology,CDS,54644,55066,.,+,0,ID=cds-pgaptmp_000306;Parent=gene-pgaptmp_000306;Name=extdb:pgaptmp_000306;Ontology_term=GO:0008150,GO:0003674,GO:0005737;gbkey=CDS;gene=ruvX;go_component=cytoplasm|0005737||IEA;go_function=molecular_function|0003674||IEA;go_process=biological_process|0008150||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325523.1;locus_tag=pgaptmp_000306;product=Holliday junction resolvase RuvX;protein_id=extdb:pgaptmp_000306;transl_table=4,,,,,,
Contig_2_118.074,.,gene,55067,56695,.,-,.,ID=gene-pgaptmp_000307;Name=pgaptmp_000307;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000307,,,,,,,,
Contig_2_118.074,Protein Homology,CDS,55067,56695,.,-,0,ID=cds-pgaptmp_000307;Parent=gene-pgaptmp_000307;Name=extdb:pgaptmp_000307;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014574974.1;locus_tag=pgaptmp_000307;product=ABC transporter permease;protein_id=extdb:pgaptmp_000307;transl_table=4,,,,,,,,
Contig_2_118.074,.,gene,56688,57422,.,-,.,ID=gene-pgaptmp_000308;Name=pgaptmp_000308;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000308,,,,,,,,
Contig_2_118.074,Protein Homology,CDS,56688,57422,.,-,0,ID=cds-pgaptmp_000308;Parent=gene-pgaptmp_000308;Name=extdb:pgaptmp_000308;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325522.1;locus_tag=pgaptmp_000308;product=ABC transporter ATP-binding protein;protein_id=extdb:pgaptmp_000308;transl_table=4,,,,,,,,
Contig_2_118.074,.,gene,57415,58557,.,-,.,ID=gene-pgaptmp_000309;Name=pgaptmp_000309;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000309,,,,,,,,
Contig_2_118.074,Protein Homology,CDS,57415,58557,.,-,0,ID=cds-pgaptmp_000309;Parent=gene-pgaptmp_000309;Name=extdb:pgaptmp_000309;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874771.1;locus_tag=pgaptmp_000309;product=high affinity transport system protein p37;protein_id=extdb:pgaptmp_000309;transl_table=4,,,,,,,,
Contig_2_118.074,.,pseudogene,58818,59286,.,-,.,ID=gene-pgaptmp_000310;Name=pgaptmp_000310;gbkey=Gene;gene_biotype=pseudogene;locus_tag=pgaptmp_000310;pseudo=true,,,,,,,,
Contig_2_118.074,Protein Homology,CDS,58818,59286,.,-,2,ID=cds-pgaptmp_000310;Parent=gene-pgaptmp_000310;Note=frameshifted%3B incomplete%3B partial in the middle of a contig%3B missing N-terminus and C-terminus;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874499.1;locus_tag=pgaptmp_000310;product=MgpC family cytadherence protein;pseudo=true;transl_table=4,,,,,,,,
Contig_3_140.724,Local,region,1,191368,.,+,.,ID=Contig_3_140.724:1..191368;Dbxref=taxon:2104;Name=ANONYMOUS;gbkey=Src;genome=chromosome;mol_type=genomic DNA;strain=Mympn_5767,,,,,,,,
Contig_3_140.724,.,gene,10,999,.,-,.,ID=gene-pgaptmp_000464;Name=pgaptmp_000464;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000464,,,,,,,,
Contig_3_140.724,Protein Homology,CDS,10,999,.,-,0,ID=cds-pgaptmp_000464;Parent=gene-pgaptmp_000464;Name=extdb:pgaptmp_000464;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874447.1;locus_tag=pgaptmp_000464;product=hypothetical protein;protein_id=extdb:pgaptmp_000464;transl_table=4,,,,,,,,
Contig_3_140.724,.,gene,1154,2257,.,-,.,ID=gene-pgaptmp_000465;Name=pgaptmp_000465;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000465,,,,,,,,
Contig_3_140.724,Protein Homology,CDS,1154,2257,.,-,0,ID=cds-pgaptmp_000465;Parent=gene-pgaptmp_000465;Name=extdb:pgaptmp_000465;Ontology_term=GO:0006304;gbkey=CDS;go_process=DNA modification|0006304||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014574871.1;locus_tag=pgaptmp_000465;product=restriction endonuclease subunit S;protein_id=extdb:pgaptmp_000465;transl_table=4,,,,,,,,
Contig_3_140.724,.,gene,2374,2538,.,-,.,ID=gene-pgaptmp_000466;Name=pgaptmp_000466;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000466,,,,,,,,
Contig_3_140.724,Protein Homology,CDS,2374,2538,.,-,0,ID=cds-pgaptmp_000466;Parent=gene-pgaptmp_000466;Name=extdb:pgaptmp_000466;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014574870.1;locus_tag=pgaptmp_000466;product=hypothetical protein;protein_id=extdb:pgaptmp_000466;transl_table=4,,,,,,,,
Contig_3_140.724,.,gene,2617,2922,.,-,.,ID=gene-pgaptmp_000467;Name=pgaptmp_000467;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000467,,,,,,,,
Contig_3_140.724,Protein Homology,CDS,2617,2922,.,-,0,ID=cds-pgaptmp_000467;Parent=gene-pgaptmp_000467;Name=extdb:pgaptmp_000467;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874445.1;locus_tag=pgaptmp_000467;product=hypothetical protein;protein_id=extdb:pgaptmp_000467;transl_table=4,,,,,,,,
Contig_3_140.724,.,gene,2894,3349,.,-,.,ID=gene-pgaptmp_000468;Name=pgaptmp_000468;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000468,,,,,,,,
Contig_3_140.724,Protein Homology,CDS,2894,3349,.,-,0,ID=cds-pgaptmp_000468;Parent=gene-pgaptmp_000468;Name=extdb:pgaptmp_000468;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017532935.1;locus_tag=pgaptmp_000468;product=hypothetical protein;protein_id=extdb:pgaptmp_000468;transl_table=4,,,,,,,,
Contig_3_140.724,.,gene,3602,3889,.,-,.,ID=gene-pgaptmp_000469;Name=pgaptmp_000469;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000469,,,,,,,,
Contig_3_140.724,Protein Homology,CDS,3602,3889,.,-,0,ID=cds-pgaptmp_000469;Parent=gene-pgaptmp_000469;Name=extdb:pgaptmp_000469;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017532936.1;locus_tag=pgaptmp_000469;product=hypothetical protein;protein_id=extdb:pgaptmp_000469;transl_table=4,,,,,,,,
Contig_3_140.724,.,gene,3937,4488,.,-,.,ID=gene-pgaptmp_000470;Name=pgaptmp_000470;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000470,,,,,,,,
Contig_3_140.724,Protein Homology,CDS,3937,4488,.,-,0,ID=cds-pgaptmp_000470;Parent=gene-pgaptmp_000470;Name=extdb:pgaptmp_000470;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017532937.1;locus_tag=pgaptmp_000470;product=hypothetical protein;protein_id=extdb:pgaptmp_000470;transl_table=4,,,,,,,,
Contig_3_140.724,.,gene,4561,4878,.,-,.,ID=gene-pgaptmp_000471;Name=pgaptmp_000471;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000471,,,,,,,,
Contig_3_140.724,Protein Homology,CDS,4561,4878,.,-,0,ID=cds-pgaptmp_000471;Parent=gene-pgaptmp_000471;Name=extdb:pgaptmp_000471;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874443.1;locus_tag=pgaptmp_000471;product=hypothetical protein;protein_id=extdb:pgaptmp_000471;transl_table=4,,,,,,,,
Contig_3_140.724,.,gene,5024,6400,.,-,.,ID=gene-pgaptmp_000472;Name=pgaptmp_000472;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000472,,,,,,,,
Contig_3_140.724,Protein Homology,CDS,5024,6400,.,-,0,ID=cds-pgaptmp_000472;Parent=gene-pgaptmp_000472;Name=extdb:pgaptmp_000472;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014574867.1;locus_tag=pgaptmp_000472;product=hypothetical protein;protein_id=extdb:pgaptmp_000472;transl_table=4,,,,,,,,
Contig_3_140.724,.,gene,6570,8144,.,-,.,ID=gene-pgaptmp_000473;Name=pgaptmp_000473;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000473,,,,,,,,
Contig_3_140.724,Protein Homology,CDS,6570,8144,.,-,0,ID=cds-pgaptmp_000473;Parent=gene-pgaptmp_000473;Name=extdb:pgaptmp_000473;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014574866.1;locus_tag=pgaptmp_000473;product=DUF31 family protein;protein_id=extdb:pgaptmp_000473;transl_table=4,,,,,,,,
Contig_3_140.724,.,gene,8194,9795,.,-,.,ID=gene-pgaptmp_000474;Name=pgaptmp_000474;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000474,,,,,,,,
Contig_3_140.724,Protein Homology,CDS,8194,9795,.,-,0,ID=cds-pgaptmp_000474;Parent=gene-pgaptmp_000474;Name=extdb:pgaptmp_000474;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015344870.1;locus_tag=pgaptmp_000474;product=DUF31 family protein;protein_id=extdb:pgaptmp_000474;transl_table=4,,,,,,,,
Contig_3_140.724,.,gene,9805,11751,.,-,.,ID=gene-pgaptmp_000475;Name=pgaptmp_000475;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000475,,,,,,,,
Contig_3_140.724,Protein Homology,CDS,9805,11751,.,-,0,ID=cds-pgaptmp_000475;Parent=gene-pgaptmp_000475;Name=extdb:pgaptmp_000475;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010869316.1;locus_tag=pgaptmp_000475;product=transketolase;protein_id=extdb:pgaptmp_000475;transl_table=4,,,,,,,,
Contig_3_140.724,.,gene,11772,13169,.,-,.,ID=gene-pgaptmp_000476;Name=pgaptmp_000476;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000476,,,,,,,,
Contig_3_140.724,Protein Homology,CDS,11772,13169,.,-,0,ID=cds-pgaptmp_000476;Parent=gene-pgaptmp_000476;Name=extdb:pgaptmp_000476;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874438.1;locus_tag=pgaptmp_000476;product=ABC transporter ATP-binding protein;protein_id=extdb:pgaptmp_000476;transl_table=4,,,,,,,,
Contig_3_140.724,.,gene,13169,17329,.,-,.,ID=gene-pgaptmp_000477;Name=pgaptmp_000477;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000477,,,,,,,,
Contig_3_140.724,Protein Homology,CDS,13169,17329,.,-,0,ID=cds-pgaptmp_000477;Parent=gene-pgaptmp_000477;Name=extdb:pgaptmp_000477;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874437.1;locus_tag=pgaptmp_000477;product=ABC transporter permease;protein_id=extdb:pgaptmp_000477;transl_table=4,,,,,,,,
Contig_3_140.724,.,gene,17397,17558,.,-,.,ID=gene-pgaptmp_000478;Name=pgaptmp_000478;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000478,,,,,,,,
Contig_3_140.724,Protein Homology,CDS,17397,17558,.,-,0,ID=cds-pgaptmp_000478;Parent=gene-pgaptmp_000478;Name=extdb:pgaptmp_000478;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014574865.1;locus_tag=pgaptmp_000478;product=hypothetical protein;protein_id=extdb:pgaptmp_000478;transl_table=4,,,,,,,,
Contig_3_140.724,.,gene,17566,18468,.,-,.,ID=gene-pgaptmp_000479;Name=pgaptmp_000479;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000479,,,,,,,,
Contig_3_140.724,Protein Homology,CDS,17566,18468,.,-,0,ID=cds-pgaptmp_000479;Parent=gene-pgaptmp_000479;Name=extdb:pgaptmp_000479;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325325.1;locus_tag=pgaptmp_000479;product=1-phosphofructokinase family hexose kinase;protein_id=extdb:pgaptmp_000479;transl_table=4,,,,,,,,
Contig_3_140.724,.,gene,18461,20545,.,-,.,ID=gene-pgaptmp_000480;Name=pgaptmp_000480;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000480,,,,,,,,
Contig_3_140.724,Protein Homology,CDS,18461,20545,.,-,0,ID=cds-pgaptmp_000480;Parent=gene-pgaptmp_000480;Name=extdb:pgaptmp_000480;Ontology_term=GO:0009401,GO:0022877,GO:0016021;gbkey=CDS;go_component=integral component of membrane|0016021||IEA;go_function=protein-N(PI)-phosphohistidine-fructose phosphotransferase system transporter activity|0022877||IEA;go_process=phosphoenolpyruvate-dependent sugar phosphotransferase system|0009401||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874435.1;locus_tag=pgaptmp_000480;product=fructose-specific PTS transporter subunit EIIC;protein_id=extdb:pgaptmp_000480;transl_table=4,,,,,,
Contig_3_140.724,.,gene,20596,20684,.,+,.,ID=gene-pgaptmp_000481;Name=pgaptmp_000481;gbkey=Gene;gene_biotype=tRNA;locus_tag=pgaptmp_000481,,,,,,,,
Contig_3_140.724,tRNAscan-SE,tRNA,20596,20684,.,+,.,ID=rna-pgaptmp_000481;Parent=gene-pgaptmp_000481;anticodon=(pos:20629..20631);gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.7;locus_tag=pgaptmp_000481;product=tRNA-Ser,,,,,,,,
Contig_3_140.724,tRNAscan-SE,exon,20596,20684,.,+,.,ID=exon-pgaptmp_000481-1;Parent=rna-pgaptmp_000481;anticodon=(pos:20629..20631);gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.7;locus_tag=pgaptmp_000481;product=tRNA-Ser,,,,,,,,
Contig_3_140.724,.,gene,20897,22537,.,+,.,ID=gene-pgaptmp_000482;Name=pgaptmp_000482;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000482,,,,,,,,
Contig_3_140.724,Protein Homology,CDS,20897,22537,.,+,0,ID=cds-pgaptmp_000482;Parent=gene-pgaptmp_000482;Name=extdb:pgaptmp_000482;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874434.1;locus_tag=pgaptmp_000482;product=MFS transporter;protein_id=extdb:pgaptmp_000482;transl_table=4,,,,,,,,
Contig_3_140.724,.,gene,22742,24436,.,+,.,ID=gene-pgaptmp_000483;Name=pgaptmp_000483;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000483,,,,,,,,
Contig_3_140.724,Protein Homology,CDS,22742,24436,.,+,0,ID=cds-pgaptmp_000483;Parent=gene-pgaptmp_000483;Name=extdb:pgaptmp_000483;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874433.1;locus_tag=pgaptmp_000483;product=MFS transporter;protein_id=extdb:pgaptmp_000483;transl_table=4,,,,,,,,
Contig_3_140.724,.,gene,24488,25387,.,-,.,ID=gene-pgaptmp_000484;Name=pgaptmp_000484;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000484,,,,,,,,
Contig_3_140.724,Protein Homology,CDS,24488,25387,.,-,0,ID=cds-pgaptmp_000484;Parent=gene-pgaptmp_000484;Name=extdb:pgaptmp_000484;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874432.1;locus_tag=pgaptmp_000484;product=glycosyltransferase;protein_id=extdb:pgaptmp_000484;transl_table=4,,,,,,,,
Contig_3_140.724,.,gene,25394,25837,.,+,.,ID=gene-pgaptmp_000485;Name=smpB;gbkey=Gene;gene=smpB;gene_biotype=protein_coding;locus_tag=pgaptmp_000485,,,,,,,,
Contig_3_140.724,Protein Homology,CDS,25394,25837,.,+,0,ID=cds-pgaptmp_000485;Parent=gene-pgaptmp_000485;Name=extdb:pgaptmp_000485;Ontology_term=GO:0006450;gbkey=CDS;gene=smpB;go_process=regulation of translational fidelity|0006450||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874431.1;locus_tag=pgaptmp_000485;product=SsrA-binding protein;protein_id=extdb:pgaptmp_000485;transl_table=4,,,,,,,,
Contig_3_140.724,.,gene,25824,26810,.,+,.,ID=gene-pgaptmp_000486;Name=prs;gbkey=Gene;gene=prs;gene_biotype=protein_coding;locus_tag=pgaptmp_000486,,,,,,,,
Contig_3_140.724,Protein Homology,CDS,25824,26810,.,+,0,ID=cds-pgaptmp_000486;Parent=gene-pgaptmp_000486;Name=extdb:pgaptmp_000486;Ontology_term=GO:0009152,GO:0004749;gbkey=CDS;gene=prs;go_function=ribose phosphate diphosphokinase activity|0004749||IEA;go_process=purine ribonucleotide biosynthetic process|0009152||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014574862.1;locus_tag=pgaptmp_000486;product=ribose-phosphate diphosphokinase;protein_id=extdb:pgaptmp_000486;transl_table=4,,,,,,,
Contig_3_140.724,.,gene,26789,27325,.,+,.,ID=gene-pgaptmp_000487;Name=rnmV;gbkey=Gene;gene=rnmV;gene_biotype=protein_coding;locus_tag=pgaptmp_000487,,,,,,,,
Contig_3_140.724,Protein Homology,CDS,26789,27325,.,+,0,ID=cds-pgaptmp_000487;Parent=gene-pgaptmp_000487;Name=extdb:pgaptmp_000487;Ontology_term=GO:0006364,GO:0043822;gbkey=CDS;gene=rnmV;go_function=ribonuclease M5 activity|0043822||IEA;go_process=rRNA processing|0006364||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874429.1;locus_tag=pgaptmp_000487;product=ribonuclease M5;protein_id=extdb:pgaptmp_000487;transl_table=4,,,,,,,
Contig_3_140.724,.,gene,27307,28137,.,+,.,ID=gene-pgaptmp_000488;Name=rsmI;gbkey=Gene;gene=rsmI;gene_biotype=protein_coding;locus_tag=pgaptmp_000488,,,,,,,,
Contig_3_140.724,Protein Homology,CDS,27307,28137,.,+,0,ID=cds-pgaptmp_000488;Parent=gene-pgaptmp_000488;Name=extdb:pgaptmp_000488;Ontology_term=GO:0000451,GO:0008649,GO:0008757;gbkey=CDS;gene=rsmI;go_function=rRNA methyltransferase activity|0008649||IEA,S-adenosylmethionine-dependent methyltransferase activity|0008757||IEA;go_process=rRNA 2'-O-methylation|0000451||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874428.1;locus_tag=pgaptmp_000488;product=16S rRNA (cytidine(1402)-2'-O)-methyltransferase;protein_id=extdb:pgaptmp_000488;transl_table=4,,,,,
Contig_3_140.724,.,gene,28124,28507,.,+,.,ID=gene-pgaptmp_000489;Name=pgaptmp_000489;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000489,,,,,,,,
Contig_3_140.724,Protein Homology,CDS,28124,28507,.,+,0,ID=cds-pgaptmp_000489;Parent=gene-pgaptmp_000489;Name=extdb:pgaptmp_000489;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874427.1;locus_tag=pgaptmp_000489;product=hypothetical protein;protein_id=extdb:pgaptmp_000489;transl_table=4,,,,,,,,
Contig_3_140.724,.,gene,28523,28669,.,+,.,ID=gene-pgaptmp_000490;Name=rpmG;gbkey=Gene;gene=rpmG;gene_biotype=protein_coding;locus_tag=pgaptmp_000490,,,,,,,,
Contig_3_140.724,Protein Homology,CDS,28523,28669,.,+,0,ID=cds-pgaptmp_000490;Parent=gene-pgaptmp_000490;Name=extdb:pgaptmp_000490;Ontology_term=GO:0006412,GO:0003735,GO:0000315,GO:0022625;gbkey=CDS;gene=rpmG;go_component=organellar large ribosomal subunit|0000315||IEA,cytosolic large ribosomal subunit|0022625||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009885719.1;locus_tag=pgaptmp_000490;product=50S ribosomal protein L33;protein_id=extdb:pgaptmp_000490;transl_table=4,,,,
Contig_3_140.724,.,gene,28675,29052,.,+,.,ID=gene-pgaptmp_000491;Name=secE;gbkey=Gene;gene=secE;gene_biotype=protein_coding;locus_tag=pgaptmp_000491,,,,,,,,
Contig_3_140.724,Protein Homology,CDS,28675,29052,.,+,0,ID=cds-pgaptmp_000491;Parent=gene-pgaptmp_000491;Name=extdb:pgaptmp_000491;Ontology_term=GO:0043952,GO:0015450,GO:0005887;gbkey=CDS;gene=secE;go_component=integral component of plasma membrane|0005887||IEA;go_function=protein-transporting ATPase activity|0015450||IEA;go_process=protein transport by the Sec complex|0043952||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874425.1;locus_tag=pgaptmp_000491;product=preprotein translocase subunit SecE;protein_id=extdb:pgaptmp_000491;transl_table=4,,,,,,
Contig_3_140.724,.,gene,29060,30022,.,+,.,ID=gene-pgaptmp_000492;Name=nusG;gbkey=Gene;gene=nusG;gene_biotype=protein_coding;locus_tag=pgaptmp_000492,,,,,,,,
Contig_3_140.724,Protein Homology,CDS,29060,30022,.,+,0,ID=cds-pgaptmp_000492;Parent=gene-pgaptmp_000492;Name=extdb:pgaptmp_000492;gbkey=CDS;gene=nusG;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325320.1;locus_tag=pgaptmp_000492;product=transcription termination/antitermination protein NusG;protein_id=extdb:pgaptmp_000492;transl_table=4,,,,,,,,
Contig_3_140.724,.,gene,29990,31654,.,-,.,ID=gene-pgaptmp_000493;Name=pgaptmp_000493;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000493,,,,,,,,
Contig_3_140.724,Protein Homology,CDS,29990,31654,.,-,0,ID=cds-pgaptmp_000493;Parent=gene-pgaptmp_000493;Name=extdb:pgaptmp_000493;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874423.1;locus_tag=pgaptmp_000493;product=phospho-sugar mutase;protein_id=extdb:pgaptmp_000493;transl_table=4,,,,,,,,
Contig_3_140.724,.,gene,31644,32045,.,-,.,ID=gene-pgaptmp_000494;Name=cdd;gbkey=Gene;gene=cdd;gene_biotype=protein_coding;locus_tag=pgaptmp_000494,,,,,,,,
Contig_3_140.724,Protein Homology,CDS,31644,32045,.,-,0,ID=cds-pgaptmp_000494;Parent=gene-pgaptmp_000494;Name=extdb:pgaptmp_000494;Ontology_term=GO:0008655,GO:0004126,GO:0005737;gbkey=CDS;gene=cdd;go_component=cytoplasm|0005737||IEA;go_function=cytidine deaminase activity|0004126||IEA;go_process=pyrimidine-containing compound salvage|0008655||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874422.1;locus_tag=pgaptmp_000494;product=cytidine deaminase;protein_id=extdb:pgaptmp_000494;transl_table=4,,,,,,
Contig_3_140.724,.,gene,32056,33321,.,-,.,ID=gene-pgaptmp_000495;Name=pgaptmp_000495;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000495,,,,,,,,
Contig_3_140.724,Protein Homology,CDS,32056,33321,.,-,0,ID=cds-pgaptmp_000495;Parent=gene-pgaptmp_000495;Name=extdb:pgaptmp_000495;Ontology_term=GO:0006206;gbkey=CDS;go_process=pyrimidine nucleobase metabolic process|0006206||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325318.1;locus_tag=pgaptmp_000495;product=thymidine phosphorylase;protein_id=extdb:pgaptmp_000495;transl_table=4,,,,,,,,
Contig_3_140.724,.,gene,33308,33982,.,-,.,ID=gene-pgaptmp_000496;Name=deoC;gbkey=Gene;gene=deoC;gene_biotype=protein_coding;locus_tag=pgaptmp_000496,,,,,,,,
Contig_3_140.724,Protein Homology,CDS,33308,33982,.,-,0,ID=cds-pgaptmp_000496;Parent=gene-pgaptmp_000496;Name=extdb:pgaptmp_000496;Ontology_term=GO:0009264,GO:0004139;gbkey=CDS;gene=deoC;go_function=deoxyribose-phosphate aldolase activity|0004139||IEA;go_process=deoxyribonucleotide catabolic process|0009264||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325317.1;locus_tag=pgaptmp_000496;product=deoxyribose-phosphate aldolase;protein_id=extdb:pgaptmp_000496;transl_table=4,,,,,,,
Contig_3_140.724,.,gene,33986,34702,.,-,.,ID=gene-pgaptmp_000497;Name=deoD;gbkey=Gene;gene=deoD;gene_biotype=protein_coding;locus_tag=pgaptmp_000497,,,,,,,,
Contig_3_140.724,Protein Homology,CDS,33986,34702,.,-,0,ID=cds-pgaptmp_000497;Parent=gene-pgaptmp_000497;Name=extdb:pgaptmp_000497;Ontology_term=GO:0043096,GO:0004731;gbkey=CDS;gene=deoD;go_function=purine-nucleoside phosphorylase activity|0004731||IEA;go_process=purine nucleobase salvage|0043096||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009885712.1;locus_tag=pgaptmp_000497;product=purine-nucleoside phosphorylase;protein_id=extdb:pgaptmp_000497;transl_table=4,,,,,,,
Contig_3_140.724,.,gene,34758,36110,.,+,.,ID=gene-pgaptmp_000498;Name=ffh;gbkey=Gene;gene=ffh;gene_biotype=protein_coding;locus_tag=pgaptmp_000498,,,,,,,,
