Sequence+H1A1:H1,Source,Feature,Start,End,Score,Strand,Frame,Attributes,,,,,,,,
Contig_2_123.61,Protein Homology,CDS,43519,44187,.,+,0,ID=cds-pgaptmp_000414;Parent=gene-pgaptmp_000414;Name=extdb:pgaptmp_000414;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874596.1;locus_tag=pgaptmp_000414;product=GntR family transcriptional regulator;protein_id=extdb:pgaptmp_000414;transl_table=4,,,,,,,,
Contig_2_123.61,.,gene,44180,45127,.,+,.,ID=gene-pgaptmp_000415;Name=trxB;gbkey=Gene;gene=trxB;gene_biotype=protein_coding;locus_tag=pgaptmp_000415,,,,,,,,
Contig_2_123.61,Protein Homology,CDS,44180,45127,.,+,0,ID=cds-pgaptmp_000415;Parent=gene-pgaptmp_000415;Name=extdb:pgaptmp_000415;Ontology_term=GO:0004791;gbkey=CDS;gene=trxB;go_function=thioredoxin-disulfide reductase activity|0004791||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325415.1;locus_tag=pgaptmp_000415;product=thioredoxin-disulfide reductase;protein_id=extdb:pgaptmp_000415;transl_table=4,,,,,,,,
Contig_2_123.61,.,gene,45117,45959,.,+,.,ID=gene-pgaptmp_000416;Name=whiA;gbkey=Gene;gene=whiA;gene_biotype=protein_coding;locus_tag=pgaptmp_000416,,,,,,,,
Contig_2_123.61,Protein Homology,CDS,45117,45959,.,+,0,ID=cds-pgaptmp_000416;Parent=gene-pgaptmp_000416;Name=extdb:pgaptmp_000416;Ontology_term=GO:0043937,GO:0003677;gbkey=CDS;gene=whiA;go_function=DNA binding|0003677||IEA;go_process=regulation of sporulation|0043937||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874598.1;locus_tag=pgaptmp_000416;product=DNA-binding protein WhiA;protein_id=extdb:pgaptmp_000416;transl_table=4,,,,,,,
Contig_2_123.61,.,gene,45992,46222,.,+,.,ID=gene-pgaptmp_000417;Name=secG;gbkey=Gene;gene=secG;gene_biotype=protein_coding;locus_tag=pgaptmp_000417,,,,,,,,
Contig_2_123.61,Protein Homology,CDS,45992,46222,.,+,0,ID=cds-pgaptmp_000417;Parent=gene-pgaptmp_000417;Name=extdb:pgaptmp_000417;Ontology_term=GO:0043952,GO:0015450,GO:0005887;gbkey=CDS;gene=secG;go_component=integral component of plasma membrane|0005887||IEA;go_function=protein-transporting ATPase activity|0015450||IEA;go_process=protein transport by the Sec complex|0043952||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874599.1;locus_tag=pgaptmp_000417;product=preprotein translocase subunit SecG;protein_id=extdb:pgaptmp_000417;transl_table=4,,,,,,
Contig_2_123.61,.,gene,46233,48413,.,+,.,ID=gene-pgaptmp_000418;Name=rnr;gbkey=Gene;gene=rnr;gene_biotype=protein_coding;locus_tag=pgaptmp_000418,,,,,,,,
Contig_2_123.61,Protein Homology,CDS,46233,48413,.,+,0,ID=cds-pgaptmp_000418;Parent=gene-pgaptmp_000418;Name=extdb:pgaptmp_000418;Ontology_term=GO:0006401,GO:0008997;gbkey=CDS;gene=rnr;go_function=ribonuclease R activity|0008997||IEA;go_process=RNA catabolic process|0006401||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874600.1;locus_tag=pgaptmp_000418;product=ribonuclease R;protein_id=extdb:pgaptmp_000418;transl_table=4,,,,,,,
Contig_2_123.61,.,gene,48413,49021,.,+,.,ID=gene-pgaptmp_000419;Name=cdaM;gbkey=Gene;gene=cdaM;gene_biotype=protein_coding;locus_tag=pgaptmp_000419,,,,,,,,
Contig_2_123.61,Protein Homology,CDS,48413,49021,.,+,0,ID=cds-pgaptmp_000419;Parent=gene-pgaptmp_000419;Name=extdb:pgaptmp_000419;gbkey=CDS;gene=cdaM;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874601.1;locus_tag=pgaptmp_000419;product=diadenylate cyclase CdaM;protein_id=extdb:pgaptmp_000419;transl_table=4,,,,,,,,
Contig_2_123.61,.,gene,48990,49571,.,-,.,ID=gene-pgaptmp_000420;Name=def;gbkey=Gene;gene=def;gene_biotype=protein_coding;locus_tag=pgaptmp_000420,,,,,,,,
Contig_2_123.61,Protein Homology,CDS,48990,49571,.,-,0,ID=cds-pgaptmp_000420;Parent=gene-pgaptmp_000420;Name=extdb:pgaptmp_000420;Ontology_term=GO:0006464,GO:0042586;gbkey=CDS;gene=def;go_function=peptide deformylase activity|0042586||IEA;go_process=cellular protein modification process|0006464||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874602.1;locus_tag=pgaptmp_000420;product=peptide deformylase;protein_id=extdb:pgaptmp_000420;transl_table=4,,,,,,,
Contig_2_123.61,.,gene,49462,50181,.,+,.,ID=gene-pgaptmp_000421;Name=gmk;gbkey=Gene;gene=gmk;gene_biotype=protein_coding;locus_tag=pgaptmp_000421,,,,,,,,
Contig_2_123.61,Protein Homology,CDS,49462,50181,.,+,0,ID=cds-pgaptmp_000421;Parent=gene-pgaptmp_000421;Name=extdb:pgaptmp_000421;Ontology_term=GO:0015949,GO:0004385;gbkey=CDS;gene=gmk;go_function=guanylate kinase activity|0004385||IEA;go_process=nucleobase-containing small molecule interconversion|0015949||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874603.1;locus_tag=pgaptmp_000421;product=guanylate kinase;protein_id=extdb:pgaptmp_000421;transl_table=4,,,,,,,
Contig_2_123.61,.,gene,50181,50960,.,+,.,ID=gene-pgaptmp_000422;Name=pgaptmp_000422;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000422,,,,,,,,
Contig_2_123.61,Protein Homology,CDS,50181,50960,.,+,0,ID=cds-pgaptmp_000422;Parent=gene-pgaptmp_000422;Name=extdb:pgaptmp_000422;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874604.1;locus_tag=pgaptmp_000422;product=serine/threonine-protein phosphatase;protein_id=extdb:pgaptmp_000422;transl_table=4,,,,,,,,
Contig_2_123.61,.,gene,50951,52120,.,+,.,ID=gene-pgaptmp_000423;Name=pgaptmp_000423;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000423,,,,,,,,
Contig_2_123.61,Protein Homology,CDS,50951,52120,.,+,0,ID=cds-pgaptmp_000423;Parent=gene-pgaptmp_000423;Name=extdb:pgaptmp_000423;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325417.1;locus_tag=pgaptmp_000423;product=serine/threonine protein kinase;protein_id=extdb:pgaptmp_000423;transl_table=4,,,,,,,,
Contig_2_123.61,.,gene,52107,52943,.,+,.,ID=gene-pgaptmp_000424;Name=rsgA;gbkey=Gene;gene=rsgA;gene_biotype=protein_coding;locus_tag=pgaptmp_000424,,,,,,,,
Contig_2_123.61,Protein Homology,CDS,52107,52943,.,+,0,ID=cds-pgaptmp_000424;Parent=gene-pgaptmp_000424;Name=extdb:pgaptmp_000424;Ontology_term=GO:0006412,GO:0005525,GO:0043022;gbkey=CDS;gene=rsgA;go_function=GTP binding|0005525||IEA,ribosome binding|0043022||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874606.1;locus_tag=pgaptmp_000424;product=ribosome small subunit-dependent GTPase A;protein_id=extdb:pgaptmp_000424;transl_table=4,,,,,
Contig_2_123.61,.,gene,52965,54257,.,+,.,ID=gene-pgaptmp_000425;Name=pgaptmp_000425;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000425,,,,,,,,
Contig_2_123.61,Protein Homology,CDS,52965,54257,.,+,0,ID=cds-pgaptmp_000425;Parent=gene-pgaptmp_000425;Name=extdb:pgaptmp_000425;Ontology_term=GO:0006096,GO:0004347;gbkey=CDS;go_function=glucose-6-phosphate isomerase activity|0004347||IEA;go_process=glycolytic process|0006096||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325418.1;locus_tag=pgaptmp_000425;product=glucose-6-phosphate isomerase;protein_id=extdb:pgaptmp_000425;transl_table=4,,,,,,,
Contig_2_123.61,.,gene,54235,54882,.,+,.,ID=gene-pgaptmp_000426;Name=pgaptmp_000426;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000426,,,,,,,,
Contig_2_123.61,Protein Homology,CDS,54235,54882,.,+,0,ID=cds-pgaptmp_000426;Parent=gene-pgaptmp_000426;Name=extdb:pgaptmp_000426;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874608.1;locus_tag=pgaptmp_000426;product=ribulose-phosphate 3-epimerase;protein_id=extdb:pgaptmp_000426;transl_table=4,,,,,,,,
Contig_2_123.61,.,gene,54889,56256,.,+,.,ID=gene-pgaptmp_000427;Name=asnS;gbkey=Gene;gene=asnS;gene_biotype=protein_coding;locus_tag=pgaptmp_000427,,,,,,,,
Contig_2_123.61,Protein Homology,CDS,54889,56256,.,+,0,ID=cds-pgaptmp_000427;Parent=gene-pgaptmp_000427;Name=extdb:pgaptmp_000427;Ontology_term=GO:0006421,GO:0004816;gbkey=CDS;gene=asnS;go_function=asparagine-tRNA ligase activity|0004816||IEA;go_process=asparaginyl-tRNA aminoacylation|0006421||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874609.1;locus_tag=pgaptmp_000427;product=asparagine--tRNA ligase;protein_id=extdb:pgaptmp_000427;transl_table=4,,,,,,,
Contig_2_123.61,.,gene,56213,56896,.,+,.,ID=gene-pgaptmp_000428;Name=pgsA;gbkey=Gene;gene=pgsA;gene_biotype=protein_coding;locus_tag=pgaptmp_000428,,,,,,,,
Contig_2_123.61,Protein Homology,CDS,56213,56896,.,+,0,ID=cds-pgaptmp_000428;Parent=gene-pgaptmp_000428;Name=extdb:pgaptmp_000428;Ontology_term=GO:0008654,GO:0008444;gbkey=CDS;gene=pgsA;go_function=CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity|0008444||IEA;go_process=phospholipid biosynthetic process|0008654||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874610.1;locus_tag=pgaptmp_000428;product=CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase;protein_id=extdb:pgaptmp_000428;transl_table=4,,,,,,,
Contig_2_123.61,.,gene,56918,57391,.,+,.,ID=gene-pgaptmp_000429;Name=pgaptmp_000429;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000429,,,,,,,,
Contig_2_123.61,Protein Homology,CDS,56918,57391,.,+,0,ID=cds-pgaptmp_000429;Parent=gene-pgaptmp_000429;Name=extdb:pgaptmp_000429;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874611.1;locus_tag=pgaptmp_000429;product=CinA family protein;protein_id=extdb:pgaptmp_000429;transl_table=4,,,,,,,,
Contig_2_123.61,.,gene,57417,58172,.,+,.,ID=gene-pgaptmp_000430;Name=pgaptmp_000430;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000430,,,,,,,,
Contig_2_123.61,Protein Homology,CDS,57417,58172,.,+,0,ID=cds-pgaptmp_000430;Parent=gene-pgaptmp_000430;Name=extdb:pgaptmp_000430;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874612.1;locus_tag=pgaptmp_000430;product=2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase;protein_id=extdb:pgaptmp_000430;transl_table=4,,,,,,,,
Contig_2_123.61,.,gene,58165,58836,.,+,.,ID=gene-pgaptmp_000431;Name=pgaptmp_000431;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000431,,,,,,,,
Contig_2_123.61,Protein Homology,CDS,58165,58836,.,+,0,ID=cds-pgaptmp_000431;Parent=gene-pgaptmp_000431;Name=extdb:pgaptmp_000431;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874613.1;locus_tag=pgaptmp_000431;product=hypothetical protein;protein_id=extdb:pgaptmp_000431;transl_table=4,,,,,,,,
Contig_2_123.61,.,gene,58817,59833,.,+,.,ID=gene-pgaptmp_000432;Name=galE;gbkey=Gene;gene=galE;gene_biotype=protein_coding;locus_tag=pgaptmp_000432,,,,,,,,
Contig_2_123.61,Protein Homology,CDS,58817,59833,.,+,0,ID=cds-pgaptmp_000432;Parent=gene-pgaptmp_000432;Name=extdb:pgaptmp_000432;Ontology_term=GO:0006012,GO:0003978;gbkey=CDS;gene=galE;go_function=UDP-glucose 4-epimerase activity|0003978||IEA;go_process=galactose metabolic process|0006012||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014574922.1;locus_tag=pgaptmp_000432;product=UDP-glucose 4-epimerase GalE;protein_id=extdb:pgaptmp_000432;transl_table=4,,,,,,,
Contig_2_123.61,.,gene,59869,61566,.,+,.,ID=gene-pgaptmp_000433;Name=pgaptmp_000433;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000433,,,,,,,,
Contig_2_123.61,Protein Homology,CDS,59869,61566,.,+,0,ID=cds-pgaptmp_000433;Parent=gene-pgaptmp_000433;Name=extdb:pgaptmp_000433;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014574923.1;locus_tag=pgaptmp_000433;product=ABC transporter ATP-binding protein;protein_id=extdb:pgaptmp_000433;transl_table=4,,,,,,,,
Contig_2_123.61,.,gene,61583,63136,.,+,.,ID=gene-pgaptmp_000434;Name=pgaptmp_000434;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000434,,,,,,,,
Contig_2_123.61,Protein Homology,CDS,61583,63136,.,+,0,ID=cds-pgaptmp_000434;Parent=gene-pgaptmp_000434;Name=extdb:pgaptmp_000434;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014574924.1;locus_tag=pgaptmp_000434;product=ABC transporter permease;protein_id=extdb:pgaptmp_000434;transl_table=4,,,,,,,,
Contig_2_123.61,.,gene,63136,64071,.,+,.,ID=gene-pgaptmp_000435;Name=pgaptmp_000435;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000435,,,,,,,,
Contig_2_123.61,Protein Homology,CDS,63136,64071,.,+,0,ID=cds-pgaptmp_000435;Parent=gene-pgaptmp_000435;Name=extdb:pgaptmp_000435;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874617.1;locus_tag=pgaptmp_000435;product=ABC transporter permease;protein_id=extdb:pgaptmp_000435;transl_table=4,,,,,,,,
Contig_2_123.61,.,gene,64108,66243,.,+,.,ID=gene-pgaptmp_000436;Name=topA;gbkey=Gene;gene=topA;gene_biotype=protein_coding;locus_tag=pgaptmp_000436,,,,,,,,
Contig_2_123.61,Protein Homology,CDS,64108,66243,.,+,0,ID=cds-pgaptmp_000436;Parent=gene-pgaptmp_000436;Name=extdb:pgaptmp_000436;Ontology_term=GO:0006260,GO:0006265,GO:0003677,GO:0003917,GO:0005737;gbkey=CDS;gene=topA;go_component=cytoplasm|0005737||IEA;go_function=DNA binding|0003677||IEA,DNA topoisomerase type I (single strand cut%2C ATP-independent) activity|0003917||IEA;go_process=DNA replication|0006260||IEA,DNA topological change|0006265||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325425.1;locus_tag=pgaptmp_000436;product=type I DNA topoisomerase;protein_id=extdb:pgaptmp_000436;transl_table=4,,
Contig_2_123.61,.,gene,66233,67660,.,+,.,ID=gene-pgaptmp_000437;Name=pgaptmp_000437;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000437,,,,,,,,
Contig_2_123.61,Protein Homology,CDS,66233,67660,.,+,0,ID=cds-pgaptmp_000437;Parent=gene-pgaptmp_000437;Name=extdb:pgaptmp_000437;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017532946.1;locus_tag=pgaptmp_000437;product=hypothetical protein;protein_id=extdb:pgaptmp_000437;transl_table=4,,,,,,,,
Contig_2_123.61,.,gene,67726,68034,.,+,.,ID=gene-pgaptmp_000438;Name=trxA;gbkey=Gene;gene=trxA;gene_biotype=protein_coding;locus_tag=pgaptmp_000438,,,,,,,,
Contig_2_123.61,Protein Homology,CDS,67726,68034,.,+,0,ID=cds-pgaptmp_000438;Parent=gene-pgaptmp_000438;Name=extdb:pgaptmp_000438;Ontology_term=GO:0015036,GO:0005737;gbkey=CDS;gene=trxA;go_component=cytoplasm|0005737||IEA;go_function=disulfide oxidoreductase activity|0015036||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874620.1;locus_tag=pgaptmp_000438;product=thioredoxin;protein_id=extdb:pgaptmp_000438;transl_table=4,,,,,,,
Contig_2_123.61,.,gene,68046,68891,.,+,.,ID=gene-pgaptmp_000439;Name=pgaptmp_000439;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000439,,,,,,,,
Contig_2_123.61,Protein Homology,CDS,68046,68891,.,+,0,ID=cds-pgaptmp_000439;Parent=gene-pgaptmp_000439;Name=extdb:pgaptmp_000439;Ontology_term=GO:0008152;gbkey=CDS;go_process=metabolic process|0008152||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874621.1;locus_tag=pgaptmp_000439;product=Cof-type HAD-IIB family hydrolase;protein_id=extdb:pgaptmp_000439;transl_table=4,,,,,,,,
Contig_2_123.61,.,gene,68899,69939,.,-,.,ID=gene-pgaptmp_000440;Name=trpS;gbkey=Gene;gene=trpS;gene_biotype=protein_coding;locus_tag=pgaptmp_000440,,,,,,,,
Contig_2_123.61,Protein Homology,CDS,68899,69939,.,-,0,ID=cds-pgaptmp_000440;Parent=gene-pgaptmp_000440;Name=extdb:pgaptmp_000440;Ontology_term=GO:0006436,GO:0004830,GO:0005737;gbkey=CDS;gene=trpS;go_component=cytoplasm|0005737||IEA;go_function=tryptophan-tRNA ligase activity|0004830||IEA;go_process=tryptophanyl-tRNA aminoacylation|0006436||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325428.1;locus_tag=pgaptmp_000440;product=tryptophan--tRNA ligase;protein_id=extdb:pgaptmp_000440;transl_table=4,,,,,,
Contig_2_123.61,.,gene,69996,70433,.,+,.,ID=gene-pgaptmp_000441;Name=pgaptmp_000441;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000441,,,,,,,,
Contig_2_123.61,Protein Homology,CDS,69996,70433,.,+,0,ID=cds-pgaptmp_000441;Parent=gene-pgaptmp_000441;Name=extdb:pgaptmp_000441;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874623.1;locus_tag=pgaptmp_000441;product=Spx/MgsR family RNA polymerase-binding regulatory protein;protein_id=extdb:pgaptmp_000441;transl_table=4,,,,,,,,
Contig_2_123.61,.,gene,70433,71212,.,+,.,ID=gene-pgaptmp_000442;Name=pgaptmp_000442;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000442,,,,,,,,
Contig_2_123.61,Protein Homology,CDS,70433,71212,.,+,0,ID=cds-pgaptmp_000442;Parent=gene-pgaptmp_000442;Name=extdb:pgaptmp_000442;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874624.1;locus_tag=pgaptmp_000442;product=NAD(+) kinase;protein_id=extdb:pgaptmp_000442;transl_table=4,,,,,,,,
Contig_2_123.61,.,gene,71212,71565,.,+,.,ID=gene-pgaptmp_000443;Name=pgaptmp_000443;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000443,,,,,,,,
Contig_2_123.61,Protein Homology,CDS,71212,71565,.,+,0,ID=cds-pgaptmp_000443;Parent=gene-pgaptmp_000443;Name=extdb:pgaptmp_000443;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874625.1;locus_tag=pgaptmp_000443;product=PTS transporter subunit IIBC;protein_id=extdb:pgaptmp_000443;transl_table=4,,,,,,,,
Contig_2_123.61,.,gene,71555,73036,.,+,.,ID=gene-pgaptmp_000444;Name=pgaptmp_000444;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000444,,,,,,,,
Contig_2_123.61,Protein Homology,CDS,71555,73036,.,+,0,ID=cds-pgaptmp_000444;Parent=gene-pgaptmp_000444;Name=extdb:pgaptmp_000444;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874626.1;locus_tag=pgaptmp_000444;product=ribonuclease Y;protein_id=extdb:pgaptmp_000444;transl_table=4,,,,,,,,
Contig_2_123.61,.,gene,73039,73326,.,+,.,ID=gene-pgaptmp_000445;Name=pgaptmp_000445;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000445,,,,,,,,
Contig_2_123.61,Protein Homology,CDS,73039,73326,.,+,0,ID=cds-pgaptmp_000445;Parent=gene-pgaptmp_000445;Name=extdb:pgaptmp_000445;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874627.1;locus_tag=pgaptmp_000445;product=hypothetical protein;protein_id=extdb:pgaptmp_000445;transl_table=4,,,,,,,,
Contig_2_123.61,.,gene,73588,73827,.,+,.,ID=gene-pgaptmp_000446;Name=pgaptmp_000446;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000446,,,,,,,,
Contig_2_123.61,GeneMarkS-2+,CDS,73588,73827,.,+,0,ID=cds-pgaptmp_000446;Parent=gene-pgaptmp_000446;Name=extdb:pgaptmp_000446;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=pgaptmp_000446;product=hypothetical protein;protein_id=extdb:pgaptmp_000446;transl_table=4,,,,,,,,
Contig_2_123.61,.,gene,73821,74342,.,+,.,ID=gene-pgaptmp_000447;Name=pgaptmp_000447;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000447,,,,,,,,
Contig_2_123.61,Protein Homology,CDS,73821,74342,.,+,0,ID=cds-pgaptmp_000447;Parent=gene-pgaptmp_000447;Name=extdb:pgaptmp_000447;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874505.1;locus_tag=pgaptmp_000447;product=hypothetical protein;protein_id=extdb:pgaptmp_000447;transl_table=4,,,,,,,,
Contig_2_123.61,.,pseudogene,74493,74764,.,-,.,ID=gene-pgaptmp_000448;Name=pgaptmp_000448;gbkey=Gene;gene_biotype=pseudogene;locus_tag=pgaptmp_000448;pseudo=true,,,,,,,,
Contig_2_123.61,Protein Homology,CDS,74493,74764,.,-,0,ID=cds-pgaptmp_000448;Parent=gene-pgaptmp_000448;Note=frameshifted%3B internal stop%3B incomplete%3B partial in the middle of a contig%3B missing N-terminus;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874461.1;locus_tag=pgaptmp_000448;product=DUF16 domain-containing protein;pseudo=true;transl_table=4,,,,,,,,
Contig_2_123.61,.,pseudogene,75340,75911,.,-,.,ID=gene-pgaptmp_000449;Name=pgaptmp_000449;gbkey=Gene;gene_biotype=pseudogene;locus_tag=pgaptmp_000449;pseudo=true,,,,,,,,
Contig_2_123.61,Protein Homology,CDS,75340,75911,.,-,0,ID=cds-pgaptmp_000449;Parent=gene-pgaptmp_000449;Note=frameshifted%3B internal stop%3B incomplete%3B partial in the middle of a contig%3B missing N-terminus;Ontology_term=GO:0006304;gbkey=CDS;go_process=DNA modification|0006304||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874699.1;locus_tag=pgaptmp_000449;product=restriction endonuclease subunit S;pseudo=true;transl_table=4,,,,,,,,
Contig_2_123.61,.,gene,76047,76328,.,+,.,ID=gene-pgaptmp_000450;Name=pgaptmp_000450;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000450,,,,,,,,
Contig_2_123.61,Protein Homology,CDS,76047,76328,.,+,0,ID=cds-pgaptmp_000450;Parent=gene-pgaptmp_000450;Name=extdb:pgaptmp_000450;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874629.1;locus_tag=pgaptmp_000450;product=hypothetical protein;protein_id=extdb:pgaptmp_000450;transl_table=4,,,,,,,,
Contig_2_123.61,.,gene,76305,76739,.,-,.,ID=gene-pgaptmp_000451;Name=pgaptmp_000451;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000451,,,,,,,,
Contig_2_123.61,Protein Homology,CDS,76305,76739,.,-,0,ID=cds-pgaptmp_000451;Parent=gene-pgaptmp_000451;Name=extdb:pgaptmp_000451;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874630.1;locus_tag=pgaptmp_000451;product=HIT family protein;protein_id=extdb:pgaptmp_000451;transl_table=4,,,,,,,,
Contig_2_123.61,.,gene,76708,77508,.,-,.,ID=gene-pgaptmp_000452;Name=pgaptmp_000452;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000452,,,,,,,,
Contig_2_123.61,Protein Homology,CDS,76708,77508,.,-,0,ID=cds-pgaptmp_000452;Parent=gene-pgaptmp_000452;Name=extdb:pgaptmp_000452;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874631.1;locus_tag=pgaptmp_000452;product=DUF1600 domain-containing protein;protein_id=extdb:pgaptmp_000452;transl_table=4,,,,,,,,
